,Unnamed: 0,Unnamed: 0.1,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Date,compound,Month,Clean Tweet,locat,lat,long
979,1636,1636,1367178167136395264,"@AFSCME @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, afscme gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
980,1637,1637,1367178108349018113,"@TuckerCarlson @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, tuckercarlson gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
981,1638,1638,1367178068645670913,"@BillOReilly @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, billoreilly gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
982,1639,1639,1367178039784742914,"@newtgingrich @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, newtgingrich gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
983,1640,1640,1367177655808761856,"@SenTedCruz @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, sentedcruz gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
984,1641,1641,1367177415311593474,"@MomsDemand @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, momsdemand gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
985,1642,1642,1367177363599986691,"@Everytown @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, everytown gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
986,1643,1643,1367176976579002374,"@MSNBC @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, msnbc gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
987,1644,1644,1367176937886552066,"@MichelleObama @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, michelleobama gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
988,1645,1645,1367176885394837505,"@seanspicer @leezeldin @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, seanspicer leezeldin gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
989,1646,1646,1367176846270365696,"@NYMag @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, nymag gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
990,1647,1647,1367176809813450754,"@thereidout @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, thereidout gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
991,1649,1649,1367176679106375680,"@thehill @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, thehill gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
992,1650,1650,1367176557387636736,"@CBSNews @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, cbsnews gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
993,1651,1651,1367176511145398272,"@UPI @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, upi gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
994,1652,1652,1367176474772447234,"@aldotcom @GOP #failures Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews 
#VoteOutEveryRepublican",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8271,3, aldotcom gop failures jackson miss water crisis continues two weeks after storm foxnews voteouteveryrepublican,"Los Angeles, CA",34.0536909,-118.242766
995,1653,1653,1367176346368053248,"Jackson, Miss., water crisis continues two weeks after storm https://t.co/pV9K2rAfQ9 #FoxNews",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.6908,3,jackson miss water crisis continues two weeks after storm foxnews,"Los Angeles, CA",34.0536909,-118.242766
996,1689,1689,1367144262689648640,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/LSRGAVGyzj",m_azita,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city ,"Los Angeles, CA",34.0536909,-118.242766
997,1696,1696,1367139822041669637,"On #Mississippi - Jackson, Mississippi, #water #crisis brings to light long-standing problems in #city #infrastructure
""We can't bathe, we can't cook food, we can't wash dishes, we can't do laundry. It's tremendously difficult,"" one resident said.
https://t.co/hWbWwTyQVB",CMA_Social,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.8622,3,on mississippi jackson mississippi water crisis brings to light long standing problems in city infrastructure we can t bathe we can t cook food we can t wash dishes we can t do laundry it s tremendously difficult one resident said ,"Los Angeles, CA",34.0536909,-118.242766
998,1727,1727,1367112530590658562,"Water crisis persists in Texas and Jackson, MS; Latinos disproportionately exposed to worst water in US, study finds; As cities move to electrify, the natural gas empire is striking back...in our latest @GreenNewsReport LISTEN: https://t.co/bMZOriORjU https://t.co/HCMFFUBPQ0",GreenNewsReport,"Los Angeles, CA",0,0,1,0,2021-03-03,-0.7906,3,water crisis persists in texas and jackson ms latinos disproportionately exposed to worst water in us study finds as cities move to electrify the natural gas empire is striking back in our latest greennewsreport listen ,"Los Angeles, CA",34.0536909,-118.242766
999,1773,1773,1366984221173157888,"Jackson, Mississippi, water crisis brings to light long-standing problems in city https://t.co/vBWasZeWBC",Synergy3k,"Los Angeles, CA",0,1,2,0,2021-03-03,-0.7783,3,jackson mississippi water crisis brings to light long standing problems in city ,"Los Angeles, CA",34.0536909,-118.242766
1000,1811,1811,1366919931703422983,"@JoyAnnReid, thanks so much for covering the Jackson, MS water crisis. Watching now. https://t.co/hhh0KHnvEL",msvespa,"Los Angeles, CA",2,4,9,0,2021-03-03,-0.296,3, joyannreid thanks so much for covering the jackson ms water crisis watching now ,"Los Angeles, CA",34.0536909,-118.242766
1001,1813,1813,1366919580300374018,"@JollyMollyRoger - Joy Reid is covering the Jackson, MS water crisis. https://t.co/fRWNS8GrqF",msvespa,"Los Angeles, CA",2,1,5,0,2021-03-03,-0.0772,3, jollymollyroger joy reid is covering the jackson ms water crisis ,"Los Angeles, CA",34.0536909,-118.242766
1002,1824,1824,1366905506955206656,"Water Crisis in Jackson, Miss. Points to Urgent Need to Pass WATER Act in Congress  https://t.co/StRI0jPApq",JanetsGoodNews,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.5994,3,water crisis in jackson miss points to urgent need to pass water act in congress ,"Los Angeles, CA",34.0536909,-118.242766
1003,1828,1828,1366897867441401857,"understand that the water crisis in Jackson, which has an 85% Black population, is the product of systemic racism and neglect from the federal government. clean water is a basic human right, and unfortunately, this is not going to be the last water crisis that we face",nilamadison,"Los Angeles, CA",3,15,71,1,2021-03-02,-0.9432,3,understand that the water crisis in jackson which has an  black population is the product of systemic racism and neglect from the federal government clean water is a basic human right and unfortunately this is not going to be the last water crisis that we face,"Los Angeles, CA",34.0536909,-118.242766
1004,1830,1830,1366891021850669058,"I am infuriated that the water crisis in Jackson, Mississippi the past few weeks hasn’t been covered on the national scale so that we can get these people help. 

I’m going to try to find mutual aid funds and link them here, since only we keep us safe. https://t.co/TIJAtRZm1x",nilamadison,"Los Angeles, CA",2,26,40,2,2021-03-02,-0.5423,3,i am infuriated that the water crisis in jackson mississippi the past few weeks hasn t been covered on the national scale so that we can get these people help i m going to try to find mutual aid funds and link them here since only we keep us safe ,"Los Angeles, CA",34.0536909,-118.242766
1005,1866,1866,1366840838320312321,"Water crisis persists in Texas and Jackson, MS; Latinos disproportionately exposed to worst water in US, study finds; As cities move to electrify, the natural gas empire is striking back...in today's @GreenNewsReport LISTEN: https://t.co/bMZOrj6sbs https://t.co/xkZOox1RMq",GreenNewsReport,"Los Angeles, CA",0,4,1,0,2021-03-02,-0.7906,3,water crisis persists in texas and jackson ms latinos disproportionately exposed to worst water in us study finds as cities move to electrify the natural gas empire is striking back in today s greennewsreport listen ,"Los Angeles, CA",34.0536909,-118.242766
1006,1943,1943,1366503429183430660,"Here's what you need to know about the water crisis in Jackson, Mississippi https://t.co/4SYSpT6TMI",IndRule4080,"Los Angeles, CA",0,5,3,0,2021-03-01,-0.6249,3,here s what you need to know about the water crisis in jackson mississippi ,"Los Angeles, CA",34.0536909,-118.242766
1007,2011,2011,1366179322118119426,"Tanker trucks, National Guard dispatched to Jackson, Mississippi, water crisis - ABC News - https://t.co/oQz8PE6duo via @ABC 
@BenSasse @LasVegasSun @denverpost @baltimoresun @MiamiHerald @latimes @ladailynews @sdut",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-01,-0.6249,3,tanker trucks national guard dispatched to jackson mississippi water crisis abc news via abc bensasse lasvegassun denverpost baltimoresun miamiherald latimes ladailynews sdut,"Los Angeles, CA",34.0536909,-118.242766
1008,2012,2012,1366172122888896513,"Tanker trucks, National Guard dispatched to Jackson, Mississippi, water crisis - ABC News - https://t.co/oQz8PE6duo via @ABC 
@diprimaradio @MsTammiMac @carlnelsonshow @theGrio @rolandsmartin @RadioFreeKJLH @BishopCEBlake @BishopUlmer @MichaelJTFisher",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-02-28,-0.6249,2,tanker trucks national guard dispatched to jackson mississippi water crisis abc news via abc diprimaradio mstammimac carlnelsonshow thegrio rolandsmartin radiofreekjlh bishopceblake bishopulmer michaeljtfisher,"Los Angeles, CA",34.0536909,-118.242766
1009,2013,2013,1366171768394706944,"Tanker trucks, National Guard dispatched to Jackson, Mississippi, water crisis - ABC News - https://t.co/oQz8PE6duo via @ABC 
@SenTedCruz @GOPLeader @LeaderMcConnell @GOPChairwoman @lewrockwell @OANN @GOP @RandPaul @MSNBC @marcorubio @LindseyGrahamSC @RepVeasey",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-02-28,-0.6249,2,tanker trucks national guard dispatched to jackson mississippi water crisis abc news via abc sentedcruz gopleader leadermcconnell gopchairwoman lewrockwell oann gop randpaul msnbc marcorubio lindseygrahamsc repveasey,"Los Angeles, CA",34.0536909,-118.242766
1010,328,328,1368391167478403076,"One of the problems with the water situation in Jackson is that the infrastructure is so bad, I don’t know where we’d send money that we raised. I’m sure @phenomenashlie @angiecthomas @whoisSheena @CortneyWoodruff and I would get together to make something happen. What, tho?",ArlanWasHere,"Los Angeles, CA",1,2,19,0,2021-03-07,-0.7088,3,one of the problems with the water situation in jackson is that the infrastructure is so bad i don t know where we d send money that we raised i m sure phenomenashlie angiecthomas whoissheena cortneywoodruff and i would get together to make something happen what tho ,"Los Angeles, CA",34.0536909,-118.242766
1011,479,479,1367283968089882626,"@Josh_Carter3 Predictable fearmongering from @Josh_Carter3 about US debt while Americans are in desperate need of stimulus checks. 

A real problem in Jackson, Mississippi:

Two Weeks After Winter Storms, Thousands of Black Mississippians Still Can’t Get Clean Water
https://t.co/Lo2dNqpn6y",LAWriter,"Los Angeles, CA",0,0,0,0,2021-03-04,-0.5859,3, josh  predictable fearmongering from josh  about us debt while americans are in desperate need of stimulus checks a real problem in jackson mississippi two weeks after winter storms thousands of black mississippians still can t get clean water ,"Los Angeles, CA",34.0536909,-118.242766
1012,489,489,1367206283107991555,"“Some Jackson Residents Without Water Two Weeks After Storms - 

Jackson, Mississippi’s capital and largest city, experienced multiple water-main breaks and other problems that caused homes and businesses in the city and a suburb to lose water.” https://t.co/2w0N7DZeYV",torrHL,"Los Angeles, CA",0,0,0,0,2021-03-03,-0.6597,3, some jackson residents without water two weeks after storms jackson mississippi s capital and largest city experienced multiple water main breaks and other problems that caused homes and businesses in the city and a suburb to lose water ,"Los Angeles, CA",34.0536909,-118.242766
1013,37,37,1371484781897084931,"A month without water: In Jackson, Mississippi, struggling residents fear next outage: Some water mains in Mississippi's largest city are as fragile as ""peanut brittle” https://t.co/sxHimNBmwo",GreenNewsReport,"Los Angeles, CA",0,4,0,0,2021-03-15,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage some water mains in mississippi s largest city are as fragile as peanut brittle ,"Los Angeles, CA",34.0536909,-118.242766
1014,47,47,1371258911030878214,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/Vy6tL5zJjk via @nbcnews 
#Failed #Republican leadership
#VoteThemAllOut 
@WaysandMeansGOP @GOP @LeaderMcConnell @AllenWest @GOPLeader @AOC @VP @WhiteHouse",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-15,-0.8519,3,a month without water in jackson mississippi struggling residents fear next outage via nbcnews failed republican leadership votethemallout waysandmeansgop gop leadermcconnell allenwest gopleader aoc vp whitehouse,"Los Angeles, CA",34.0536909,-118.242766
1015,110,110,1370923120039665667,"A month without water: In Jackson, Mississippi, struggling residents fear next outage   But crucially no mask mandate &amp; everything is open #rethugprioroties https://t.co/gmXBCzcKes",bobbygoode,"Los Angeles, CA",0,0,0,0,2021-03-14,-0.7003,3,a month without water in jackson mississippi struggling residents fear next outage but crucially no mask mandate amp everything is open rethugprioroties ,"Los Angeles, CA",34.0536909,-118.242766
1016,115,115,1370922339941060613,"A month without water: In Jackson, Mississippi, struggling residents fear next outage  https://t.co/pC3h33Uv1E",tvsteve,"Los Angeles, CA",0,0,0,0,2021-03-14,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage ,"Los Angeles, CA",34.0536909,-118.242766
1017,178,178,1370792545706332160,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News #America  https://t.co/ibMXBbt3I9",MyBloggerLife,"Los Angeles, CA",0,0,0,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage nbc news america ,"Los Angeles, CA",34.0536909,-118.242766
1018,201,201,1370782701477711875,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News https://t.co/ofDuS4TvwP",steveberkowitz,"Los Angeles, CA",0,0,0,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage nbc news ,"Los Angeles, CA",34.0536909,-118.242766
1019,219,219,1370772440083759117,"A month without water: In Jackson, Mississippi, struggling residents fear next outage - NBC News
https://t.co/Vh7wTtDibm",NewsfeedsMedia,"Los Angeles, CA",0,0,0,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage nbc news ,"Los Angeles, CA",34.0536909,-118.242766
1020,263,263,1370753425999155200,"A month without water: In Jackson, Mississippi, struggling residents fear next outage https://t.co/OpCJgxYITk",RabbiLen,"Los Angeles, CA",0,0,0,0,2021-03-13,-0.7184,3,a month without water in jackson mississippi struggling residents fear next outage ,"Los Angeles, CA",34.0536909,-118.242766
1021,88,88,1379901181217021954,The Mississippi Water Crisis w/ @JordanChariton  https://t.co/CLtjktZ2rV #Rokfin,RonPlacone,"Los Angeles, CA",1,5,12,0,2021-04-07,-0.6249,4,the mississippi water crisis w jordanchariton rokfin,"Los Angeles, CA",34.0536909,-118.242766
1022,89,89,1379888299175604226,"Today's #GetYourNewsOnWithRon Podcast! https://t.co/3MfP6sh8Bj
ALL ABOUT WATER! @JordanChariton and @StatusCoup have been investigating the water crisis in Flint, Mississippi, Pennsylvania, Jersey and beyond. Here is what's really going on with water in the United States. https://t.co/PbF2p2tF3W",RonPlacone,"Los Angeles, CA",1,1,10,0,2021-04-07,-0.4374,4,today s getyournewsonwithron podcast all about water jordanchariton and statuscoup have been investigating the water crisis in flint mississippi pennsylvania jersey and beyond here is what s really going on with water in the united states ,"Los Angeles, CA",34.0536909,-118.242766
1023,98,98,1379856958631518209,LIVE w/ Jordan Chariton - The Water Crisis In Mississippi And Elsewhere The Media Ignores https://t.co/DM31CISiih,RonPlacone,"Los Angeles, CA",0,9,16,1,2021-04-07,-0.7351,4,live w jordan chariton the water crisis in mississippi and elsewhere the media ignores ,"Los Angeles, CA",34.0536909,-118.242766
1024,100,100,1379839496980586496,#GetYourNewsOnWithRon starts at 2pm ET/11am PT! @JordanChariton of @StatusCoup joins the show today to talk about the Mississippi water crisis the corporate media is ignoring. Tune in! https://t.co/zeeQr31ckw https://t.co/hfLUUsfi9e,RonPlacone,"Los Angeles, CA",1,2,6,0,2021-04-07,-0.8118,4, getyournewsonwithron starts at  et  pt jordanchariton of statuscoup joins the show today to talk about the mississippi water crisis the corporate media is ignoring tune in ,"Los Angeles, CA",34.0536909,-118.242766
1025,109,109,1377367639668924416,"A piece of shit in the White House is just shit returning to its natural habitat. Also, there’s a water crisis going on in Mississippi since apparently y’all don’t have enough to report on. https://t.co/xllj7eCFsB",RonPlacone,"Los Angeles, CA",3,28,89,1,2021-03-31,-0.8689,3,a piece of shit in the white house is just shit returning to its natural habitat also there s a water crisis going on in mississippi since apparently y all don t have enough to report on ,"Los Angeles, CA",34.0536909,-118.242766
1026,124,124,1376989623650459648,"@Holiday370 @LeftSplintered I wondered where those funds went. I wondered why the water crisis in Mississippi which desperately needed attention was bit on her radar.

Sus.",SirenInFlux,"Los Angeles, CA",2,0,7,0,2021-03-30,-0.7717,3,  leftsplintered i wondered where those funds went i wondered why the water crisis in mississippi which desperately needed attention was bit on her radar sus ,"Los Angeles, CA",34.0536909,-118.242766
1027,144,144,1375678499025993728,"From Michigan, to Texas &amp; Mississippi, the U.S. is facing a major water crisis – but Congress could help fix that by passing the WATER Act! Call your Representative at 202-609-9041 NOW to show your support. #WaterIsAHumanRight #WaterForAll https://t.co/ZBt47J350Y",mmanire,"Los Angeles, CA",0,0,0,0,2021-03-27,0.6911,3,from michigan to texas amp mississippi the u s is facing a major water crisis but congress could help fix that by passing the water act call your representative at    now to show your support waterisahumanright waterforall ,"Los Angeles, CA",34.0536909,-118.242766
1028,212,212,1374035178650099716,There’s a water crisis in Mississippi that the corporate media has been pretty much silent about... https://t.co/rTESwn1vpy,RonPlacone,"Los Angeles, CA",7,56,165,2,2021-03-22,-0.2263,3,there s a water crisis in mississippi that the corporate media has been pretty much silent about ,"Los Angeles, CA",34.0536909,-118.242766
1029,972,972,1367780117922029568,The #Water Crisis in Mississippi America Can’t Afford to Ignore https://t.co/ttAEaos3SA,sonaar,"Los Angeles, CA",0,0,2,0,2021-03-05,-0.765,3,the water crisis in mississippi america can t afford to ignore ,"Los Angeles, CA",34.0536909,-118.242766
1030,991,991,1367740810314190848,The water crisis in Mississippi America can’t afford to ignore - Gizmodo https://t.co/1eMtUNF4lE,steveberkowitz,"Los Angeles, CA",0,0,0,0,2021-03-05,-0.765,3,the water crisis in mississippi america can t afford to ignore gizmodo ,"Los Angeles, CA",34.0536909,-118.242766
1031,1041,1041,1367596569684553733,Mississippi town still faces urgent water crisis weeks after storm l GMA https://t.co/6MOuQqQkyq https://t.co/OKAFYYJPbm,alaturkanews,"Los Angeles, CA",0,0,0,0,2021-03-04,-0.0772,3,mississippi town still faces urgent water crisis weeks after storm l gma ,"Los Angeles, CA",34.0536909,-118.242766
1032,1141,1141,1367326064423280642,"Water crisis continues in Mississippi, weeks after cold snap https://t.co/MWpWcQrOjH 
@SenateGOP @latimes @nytimes @denverpost @baltimoresun @usnews @BreitbartNews @OANN @newsmax",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-04,-0.6249,3,water crisis continues in mississippi weeks after cold snap senategop latimes nytimes denverpost baltimoresun usnews breitbartnews oann newsmax,"Los Angeles, CA",34.0536909,-118.242766
1033,1142,1142,1367325676706033669,"@GOP RUN STATES ARE HORRENDOUS AT TAKING CARE OF THEIR CITIZENS. #VoteOutEveryRepublican 
Water crisis continues in Mississippi, wks after cold snap https://t.co/MWpWcQrOjH 
@WaysandMeansGOP @WashTimes @VP @LeaderMcConnell @GOPLeader @GOPChairwoman @CNN @washingtonpost @ajc @yhn",ridgebrook,"Los Angeles, CA",0,0,0,0,2021-03-04,-0.6908,3, gop run states are horrendous at taking care of their citizens voteouteveryrepublican water crisis continues in mississippi wks after cold snap waysandmeansgop washtimes vp leadermcconnell gopleader gopchairwoman cnn washingtonpost ajc yhn,"Los Angeles, CA",34.0536909,-118.242766
1034,106,106,1366940336178810883,"What's happening in Jackson is chilling. 
#JacksonWaterCrisis #Mississippi https://t.co/DPvCTG0MST",Kimshasa,Chicago,0,0,0,0,2021-03-03,-0.0258,3,what s happening in jackson is chilling jacksonwatercrisis mississippi ,Chicago,41.8755616,-87.6244212
1035,392,392,1372645981133680647,"Jackson Mayor Demands Help After Month-Long Water Crisis Amid Pandemic, Racism, Broken Infrastructure https://t.co/vo1Xiss3tA via @democracynow",hemelricardo,Chicago,0,0,0,0,2021-03-18,-0.8625,3,jackson mayor demands help after month long water crisis amid pandemic racism broken infrastructure via democracynow,Chicago,41.8755616,-87.6244212
1036,475,475,1372235346499538945,"Jackson Mayor Demands Help After Month-Long Water Crisis Amid Pandemic, Racism, Broken Infrastructure https://t.co/a7Y8mjsUgr via @democracynow",beeinchicago,Chicago,0,0,0,0,2021-03-17,-0.8625,3,jackson mayor demands help after month long water crisis amid pandemic racism broken infrastructure via democracynow,Chicago,41.8755616,-87.6244212
1037,563,563,1371582346009395214,"@ABC7Chicago. 

GOFUNDME FOR THE WATER CRISIS IN JACKSON MISSISSIPPI
30 DAYS NO WATER
NO SHO WE ERS

https://t.co/M9hrgz7L8n https://t.co/mh456OVnNF",ElizabethKathr7,Chicago,0,0,0,0,2021-03-15,-0.7307,3,  gofundme for the water crisis in jackson mississippi  days no water no sho we ers ,Chicago,41.8755616,-87.6244212
1038,812,812,1370476885445128193,"It’s now week four of the water crisis in the city of Jackson. Across the city, many taps are again flowing but the water is still not safe to drink. https://t.co/V6p0fSS3mI",Moderateleft,Chicago,1,0,0,0,2021-03-12,-0.6867,3,it s now week four of the water crisis in the city of jackson across the city many taps are again flowing but the water is still not safe to drink ,Chicago,41.8755616,-87.6244212
1039,2002,2002,1366221387279564807,"Not seeing any coverage of the water crisis in Jackson Mississippi, city that’s 80% black @ABC @NBCNews @CBSNews @CNN @MSNBC.",wjk1971,Chicago,1,18,16,0,2021-03-01,-0.6249,3,not seeing any coverage of the water crisis in jackson mississippi city that s  black abc nbcnews cbsnews cnn msnbc ,Chicago,41.8755616,-87.6244212
1040,36,36,1387748290138148874,"@ABC Black Catholics would like to hear about the water problems in Jackson, Mississippi and the economic siege-like existence afforded Black citizens.",dog884,Chicago,0,0,10,0,2021-04-29,-0.0516,4, abc black catholics would like to hear about the water problems in jackson mississippi and the economic siege like existence afforded black citizens ,Chicago,41.8755616,-87.6244212
1041,132,132,1376671232930807809,I'm raising money for Clean H2O INITIATIVE 4 Mississippi's water Crisis. Click to Donate:  https://t.co/sWeXCKIKb5 #GoFundMe,ElizabethKathr7,Chicago,0,0,0,0,2021-03-29,-0.34,3,i m raising money for clean  initiative  mississippi s water crisis click to donate gofundme,Chicago,41.8755616,-87.6244212
1042,311,311,1371574441487044609,I'm raising money for Clean H2O INITIATIVE 4 Mississippi's water Crisis. Click to Donate https://t.co/9XqTI8UD3i,ElizabethKathr7,Chicago,0,0,0,0,2021-03-15,-0.34,3,i m raising money for clean  initiative  mississippi s water crisis click to donate ,Chicago,41.8755616,-87.6244212
1043,882,882,1367976226707693577,The Water Crisis in Mississippi America Can’t Afford to Ignore https://t.co/5wu9Yqdajz via @EARTH3R https://t.co/sI7cRHEHlB,TMcGillWeather,Chicago,0,0,0,0,2021-03-05,-0.765,3,the water crisis in mississippi america can t afford to ignore via  ,Chicago,41.8755616,-87.6244212
1044,0,0,1387958334041563140,"@RepLawrence @SafeH2o4Schools @POTUS I would like @POTUS to come back to Mississippi so that he can witness the same disparities that he saw on the campaign trail in 2004. The #JxnNeedsWater crisis is just as egregious as the #HookwormEpidemic in Alabama.  @DonnerKay 

https://t.co/E20XVhumLz",chefcarney,"Biloxi, MS ",1,0,0,0,2021-04-30,-0.3818,4, replawrence  potus i would like potus to come back to mississippi so that he can witness the same disparities that he saw on the campaign trail in  the jxnneedswater crisis is just as egregious as the hookwormepidemic in alabama donnerkay ,"Biloxi, MS ",30.374673,-88.84594333482862
1045,3,3,1383546222087077888,"“The overflow of Jackson’s west bank interceptor generally can occur when water flow exceeds the pumping capacity of the Savanna Wastewater Treatment Plant, according to a quarterly report by the City of Jackson.” This contributed to the reason why #JxnNeedsWater was a hashtag",chefcarney,"Biloxi, MS ",1,0,0,0,2021-04-17,0.0,4, the overflow of jackson s west bank interceptor generally can occur when water flow exceeds the pumping capacity of the savanna wastewater treatment plant according to a quarterly report by the city of jackson this contributed to the reason why jxnneedswater was a hashtag,"Biloxi, MS ",30.374673,-88.84594333482862
