,Unnamed: 0,Unnamed: 0.1,Datetime,Tweet Id,Text,Username,User Location,Reply Count,Retweet Count,Like Count,Quote Count,Clean Tweet
318,165,165,2021-02-28 21:05:28+00:00,1366132436036427780,#JxnNeedsWater https://t.co/b6C6TVQESJ,lindseymoon,Central Mississippi,0,0,0,0, jxnneedswater 
325,172,172,2021-02-28 17:47:52+00:00,1366082705482526728,#JxnNeedsWater https://t.co/DbEcRGK5ol,smartstatistic,"Jackson, MS",0,5,2,0, jxnneedswater 
328,175,175,2021-02-28 17:19:47+00:00,1366075640483618826,#JxnNeedsWater https://t.co/oaROuqy81t,memi_jars,,0,2,1,0, jxnneedswater 
331,178,178,2021-02-28 16:44:03+00:00,1366066648122347525,#JxnNeedsWater https://t.co/B5uld6638x,smartstatistic,"Jackson, MS",0,4,2,0, jxnneedswater 
332,179,179,2021-02-28 16:43:29+00:00,1366066503125204996,#JxnNeedsWater https://t.co/v73SEXYGJD,smartstatistic,"Jackson, MS",0,4,6,0, jxnneedswater 
343,5,5,2021-05-03 18:08:22+00:00,1389280688935931906,"The City of Jackson declared municipal water once again safe to drink this morning after an electrical fire erupted at the O.B. Curtis Water Treatment Plant early Friday morning, prompting a plant shutdown for fire mitigation and repairs. #JXN #JXNwater https://t.co/SK2qveDrSR https://t.co/rAPCeCUGNg",JxnFreePress,"Jackson, Mississippi",0,1,0,1,the city of jackson declared municipal water once again safe to drink this morning after an electrical fire erupted at the o b curtis water treatment plant early friday morning prompting a plant shutdown for fire mitigation and repairs jxn jxnwater 
357,19,19,2021-04-16 19:00:15+00:00,1383133152172986381,"Public Works Director Charles Williams explained Tuesday, April 13, 2021, at the Jackson City Council meeting that repairing two non-functioning membranes at the O.B. Curtis Water Treatment plant will enhance water supply in the city. #JXN #JXNwater https://t.co/ReKDcd2LuB https://t.co/Hin9RNNXGm",JxnFreePress,"Jackson, Mississippi",0,0,0,0,public works director charles williams explained tuesday april   at the jackson city council meeting that repairing two non functioning membranes at the o b curtis water treatment plant will enhance water supply in the city jxn jxnwater 
358,20,20,2021-04-15 21:00:16+00:00,1382800966324518913,"Public Works Director Charles Williams explained Tuesday, April 13, 2021, at the Jackson City Council meeting that repairing two non-functioning membranes at the O.B. Curtis Water Treatment plant will enhance water supply in the city. #JXN #JXNwater https://t.co/ReKDcd2LuB https://t.co/MXXAKqGBQ9",JxnFreePress,"Jackson, Mississippi",0,0,1,0,public works director charles williams explained tuesday april   at the jackson city council meeting that repairing two non functioning membranes at the o b curtis water treatment plant will enhance water supply in the city jxn jxnwater 
516,60,60,2021-04-24 01:41:10+00:00,1385770761068101633,"Jackson, Mississippi suffers water crisis as aging water infrastructure problem grows https://t.co/cYna6JfHRN via @msnbc",Janetvr1,"Cape Coral, Florida",0,0,0,0,jackson mississippi suffers water crisis as aging water infrastructure problem grows via msnbc
517,61,61,2021-04-24 01:28:56+00:00,1385767682398642178,"Jackson, Mississippi Suffers Water Crisis As Aging Water Infrastructure ... https://t.co/ffpzNbPEfl via @YouTube",Billington_Book,"Reus, Tarragonna, Spain",0,0,0,0,jackson mississippi suffers water crisis as aging water infrastructure via youtube
518,62,62,2021-04-23 23:12:40+00:00,1385733390758993922,"Jackson, Mississippi suffers water crisis as aging water infrastructure problem grows https://t.co/6a5aUkA8B4",Karma4ThatAzz,Minding mines,0,0,1,0,jackson mississippi suffers water crisis as aging water infrastructure problem grows 
523,67,67,2021-04-23 19:53:12+00:00,1385683191650938881,"Jackson, Mississippi Suffers Water Crisis As Aging Water Infrastructure ... https://t.co/VYixTyDSHl via @YouTube",OnlyWhiteTiger,New York,0,1,2,0,jackson mississippi suffers water crisis as aging water infrastructure via youtube
526,70,70,2021-04-23 19:28:11+00:00,1385676895300247556,"Jackson, Mississippi suffers water crisis as aging water infrastructure problem grows https://t.co/7FqIXsWlnl",thespook97,los angeles,0,4,1,0,jackson mississippi suffers water crisis as aging water infrastructure problem grows 
529,73,73,2021-04-23 18:29:44+00:00,1385662188371681280,"Jackson, Mississippi suffers water crisis as aging water infrastructure problem grows https://t.co/8Tn77HZPja",txsue1,,0,0,0,0,jackson mississippi suffers water crisis as aging water infrastructure problem grows 
532,76,76,2021-04-23 16:09:04+00:00,1385626789490221057,"""60 Minutes+"" explores Jackson, Mississippi's failing infrastructure and severe water crisis https://t.co/AUpVmbxybk https://t.co/QsGqqLRPwV",Fabiolucv,São Paulo,0,0,1,0,  minutes explores jackson mississippi s failing infrastructure and severe water crisis 
534,78,78,2021-04-23 14:43:43+00:00,1385605309406711813,"“60 Minutes+” explores Jackson, Mississippi’s failing infrastructure and severe water crisis https://t.co/8qL77f9z1n https://t.co/DAwbbfuU9k",alaturkanews,"Los Angeles, CA",0,0,0,0,  minutes explores jackson mississippi s failing infrastructure and severe water crisis 
535,79,79,2021-04-23 14:41:19+00:00,1385604706303574017,"“60 Minutes+” explores Jackson, Mississippi’s failing infrastructure and severe water crisis https://t.co/OkgKs70Svl",TheChestnutPost,"Washington, DC",0,0,0,0,  minutes explores jackson mississippi s failing infrastructure and severe water crisis 
537,81,81,2021-04-23 12:45:40+00:00,1385575600249737217,"“60 Minutes+” examines the effects of the water crisis on Jackson, Mississippi residents https://t.co/kXcg6IJo9r",TheChestnutPost,"Washington, DC",0,0,0,0,  minutes examines the effects of the water crisis on jackson mississippi residents 
538,82,82,2021-04-23 12:45:10+00:00,1385575475582406667,"“60 Minutes+” examines the effects of the water crisis on Jackson, Mississippi residents https://t.co/mjOjZFGCI9",TPM_NEWS,"Mumbai, India",0,0,0,0,  minutes examines the effects of the water crisis on jackson mississippi residents 
548,93,93,2021-04-21 03:16:51+00:00,1384707676714815489,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting its citizens: https://t.co/MxTasxUlj7",ABC,New York City / Worldwide,14,54,94,4,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens 
550,95,95,2021-04-20 20:57:26+00:00,1384612191899246594,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting citizens. https://t.co/xNXP8eGIGM via @GMA",admlovell,Sydney,0,1,1,0,jackson mississippi has an ongoing water crisis here s how it s impacting citizens via gma
554,99,99,2021-04-20 16:06:00+00:00,1384538853948624897,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting citizens. https://t.co/g2K5L4vnAh via @GMA",LuzanoB,,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting citizens via gma
558,103,103,2021-04-20 07:19:33+00:00,1384406366371160065,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting its citizens: https://t.co/oVon2mRedi",Brought_to_You,,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens 
563,108,108,2021-04-20 01:51:56+00:00,1384323918002106370,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting its citizens: https://t.co/RkcMnAkjAp",ABCWorldNews,New York,0,13,26,1,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens 
566,111,111,2021-04-19 22:34:53+00:00,1384274331732041734,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting its citizens. via @GMA https://t.co/kNVRvbRbO2",HisBruce,,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens via gma 
567,112,112,2021-04-19 22:32:35+00:00,1384273751236235288,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting its citizens. via @GMA https://t.co/XKre8NtJ5e",ListenHere12,"Florida, USA",0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens via gma 
570,115,115,2021-04-19 19:05:23+00:00,1384221607875338243,"Jackson, Miss., has an ongoing water crisis. Here’s how it’s impacting its citizens. https://t.co/3N5MwOtDWn via @Yahoo",DorothyGrady7,,0,0,0,0,jackson miss has an ongoing water crisis here s how it s impacting its citizens via yahoo
571,116,116,2021-04-19 18:57:46+00:00,1384219690038222856,"Jackson, Miss., has an ongoing water crisis. Here’s how it’s impacting its citizens. https://t.co/XsqpvtI0mP via @Yahoo",showbiz411,"New York, NY",0,0,1,0,jackson miss has an ongoing water crisis here s how it s impacting its citizens via yahoo
574,119,119,2021-04-19 17:50:06+00:00,1384202660589408259,"Jackson, Mississippi has an ongoing water crisis. Here's how it's impacting its citizens. | Via ABC News https://t.co/5zV5UNtu3k",SafetyPinDaily,,0,16,15,1,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens via abc news 
575,120,120,2021-04-19 17:34:01+00:00,1384198614608596994,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting citizens. https://t.co/g2K5L4vnAh via @GMA",LuzanoB,,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting citizens via gma
577,122,122,2021-04-19 13:44:33+00:00,1384140867082932226,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting its citizens. via @GMA https://t.co/I7kWyQEIUA",Sauflaterre,Earth,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting its citizens via gma 
578,123,123,2021-04-19 11:14:11+00:00,1384103028203016195,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting citizens. https://t.co/uwoKstUbJ2 via @GMA",NinaTribble1,my own state of PEACE of mind,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting citizens via gma
579,124,124,2021-04-19 08:20:16+00:00,1384059256719122437,"Jackson, Mississippi has an ongoing water crisis. Here’s how it’s impacting citizens. - ABC News https://t.co/4IdRHIwgSZ",catearthjustice,,0,0,0,0,jackson mississippi has an ongoing water crisis here s how it s impacting citizens abc news 
622,167,167,2021-03-31 22:14:13+00:00,1377383758488203265,"In Jackson, Miss., a water crisis has revealed the racial costs of legacy infrastructure https://t.co/krktCY0NRw via @BrookingsInst",DanaHaasz,,0,0,0,0,in jackson miss a water crisis has revealed the racial costs of legacy infrastructure via brookingsinst
624,169,169,2021-03-31 18:55:28+00:00,1377333743367548933,"In Jackson, Miss., a water crisis has revealed the racial costs of legacy infrastructure https://t.co/MnAEKZIamO via @BrookingsInst",USCRossProgram,Los Angeles,0,0,0,0,in jackson miss a water crisis has revealed the racial costs of legacy infrastructure via brookingsinst
628,173,173,2021-03-31 16:24:59+00:00,1377295874213089283,Jackson wanted $47 million for water crisis. Lawmakers are providing $3 million | Mississippi Today | https://t.co/VjdqvQM4hV,MSUNewsDigest,"Mississippi State, MS",0,0,0,0,jackson wanted  million for water crisis lawmakers are providing  million mississippi today 
633,178,178,2021-03-31 13:30:31+00:00,1377251966787723265,"In Jackson, Miss., a water crisis has revealed the racial costs of legacy infrastructure https://t.co/gJ1F96bZ4N via @BrookingsInst",charlesornstein,"New York, NY",0,5,6,0,in jackson miss a water crisis has revealed the racial costs of legacy infrastructure via brookingsinst
634,179,179,2021-03-31 12:29:18+00:00,1377236562199580675,"In Jackson, Miss., a water crisis has revealed the racial costs of legacy infrastructure https://t.co/mFGl3iPohI via @BrookingsInst",michaelparker1,"Chapel Hill, NC",0,0,2,0,in jackson miss a water crisis has revealed the racial costs of legacy infrastructure via brookingsinst
635,180,180,2021-03-31 12:24:05+00:00,1377235248891695104,"In Jackson, Miss., a water crisis has revealed the racial costs of legacy infrastructure https://t.co/jIdyEaPSxw via @BrookingsInst",GermnTigre,,0,0,0,0,in jackson miss a water crisis has revealed the racial costs of legacy infrastructure via brookingsinst
643,188,188,2021-03-30 22:21:10+00:00,1377023121685946371,Jackson leaders look for long term fix to prevent another water crisis https://t.co/oJRdSzplZB,ciannareevestv,,0,0,0,0,jackson leaders look for long term fix to prevent another water crisis 
646,191,191,2021-03-30 20:39:13+00:00,1376997465480568832,Jackson wanted $47 million for water crisis. Lawmakers are providing $3 million. | Mississippi Today https://t.co/mlCrbDc8Ny,DonaldP28785881,"Hawthorne, NV",0,0,1,0,jackson wanted  million for water crisis lawmakers are providing  million mississippi today 
648,193,193,2021-03-30 20:30:31+00:00,1376995275504545803,Jackson wanted $47 million for water crisis. Lawmakers are providing $3 million. | Mississippi Today https://t.co/zAEDZiWw5t,SlabbedNewMedia,South Mississippi,0,0,0,0,jackson wanted  million for water crisis lawmakers are providing  million mississippi today 
649,194,194,2021-03-30 20:30:09+00:00,1376995180973285377,Jackson wanted $47 million for water crisis. Lawmakers are providing $3 million. | Mississippi Today https://t.co/HIQyMEjqme,newsrevolution4,,0,0,0,0,jackson wanted  million for water crisis lawmakers are providing  million mississippi today 
660,205,205,2021-03-30 13:28:01+00:00,1376888947280900096,"Jackson, Mississippi’s water crisis is tied to its inability to proactively invest in infrastructure upgrades. Jackson’s high percentage of low-income residents limits steady and predictable revenues for drinking water and wastewater, @andreperryedu says. https://t.co/QXFwrJXcAJ",BrookingsMetro,,0,3,8,0,jackson mississippi s water crisis is tied to its inability to proactively invest in infrastructure upgrades jackson s high percentage of low income residents limits steady and predictable revenues for drinking water and wastewater andreperryedu says 
675,220,220,2021-03-29 15:01:03+00:00,1376549974897524741,"For nearly five weeks beginning in mid-February, parts of Jackson, Miss. faced a water crisis. But even before the storms hit, Jackson’s water system was a crisis in the making, @andreperryedu, @jwkane1, @_cromer043 write. https://t.co/QXFwrJXcAJ",BrookingsMetro,,0,1,0,0,for nearly five weeks beginning in mid february parts of jackson miss faced a water crisis but even before the storms hit jackson s water system was a crisis in the making andreperryedu   write 
682,227,227,2021-03-28 14:20:33+00:00,1376177394457964546,"The Water Crisis in Jackson, Mississippi, Is a Dire Warning Sign – Mother Jones https://t.co/ElSghUJapc",Marie55157075,"Penn Wynne, PA",0,0,0,0,the water crisis in jackson mississippi is a dire warning sign mother jones 
684,229,229,2021-03-28 07:06:03+00:00,1376068046578544641,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/L9xQOZavSn via @MotherJones",mermansteve,"New York, USA",0,0,0,0,the water crisis in jackson mississippi is a dire warning sign via motherjones
687,232,232,2021-03-27 07:33:40+00:00,1375712609945673728,"Jackson, Mississippi has a water crisis because our state legislature has a race problem https://t.co/bIRdNymlLp via @NBCNewsTHINK",JacksonDoes,,0,0,0,0,jackson mississippi has a water crisis because our state legislature has a race problem via nbcnewsthink
696,241,241,2021-03-26 10:22:09+00:00,1375392621099675657,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/KA0jVFJ6DS via @MotherJones",buddy_dek,"New York, N.Y.",1,4,5,0,the water crisis in jackson mississippi is a dire warning sign via motherjones
701,246,246,2021-03-25 23:19:08+00:00,1375225767961985033,12 News Investigates: Former Mayor Yarber on Jackson’s water crisis https://t.co/lqKSqFbX9q,ciannareevestv,,0,0,0,0, news investigates former mayor yarber on jackson s water crisis 
705,250,250,2021-03-25 19:05:07+00:00,1375161845628145665,"America's crumbling infrastructure

The Water Crisis in Jackson, Mississippi, Is a Dire Warning Sign

https://t.co/Y74QByfBhc #watercrisis #watersecurity #ethoslifestyle",EthosLifestyle,"West Coast, Canada",1,5,8,0,america s crumbling infrastructure the water crisis in jackson mississippi is a dire warning sign watercrisis watersecurity ethoslifestyle
707,252,252,2021-03-25 18:31:24+00:00,1375153357241868290,"How Racist Infrastructure Caused the Jackson, Mississippi, Water Crisis https://t.co/PCMYbnZiDk",BlackNewsPortal,"Detroit, MI",0,6,4,0,how racist infrastructure caused the jackson mississippi water crisis 
711,256,256,2021-03-25 16:58:00+00:00,1375129855663071236,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/UcKNbYRFmy",Twheater2,,0,0,0,0,the water crisis in jackson mississippi is a dire warning sign 
712,257,257,2021-03-25 16:46:03+00:00,1375126847525163016,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/hDetDqjGAy",MotherJones,,4,37,56,1,the water crisis in jackson mississippi is a dire warning sign 
713,258,258,2021-03-25 15:57:12+00:00,1375114553290264586,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/Hm2r0uUp6T via @MotherJones",brandonkgilbert,Mount Holly,0,0,0,0,the water crisis in jackson mississippi is a dire warning sign via motherjones
720,265,265,2021-03-25 09:14:50+00:00,1375013292956127238,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/KA0jVFJ6DS via @MotherJones",buddy_dek,"New York, N.Y.",0,0,0,0,the water crisis in jackson mississippi is a dire warning sign via motherjones
724,269,269,2021-03-25 00:03:36+00:00,1374874570516217862,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/OXEKcG9kp8 via @MotherJones",BarusArus,New York,0,0,0,0,the water crisis in jackson mississippi is a dire warning sign via motherjones
727,272,272,2021-03-24 21:10:03+00:00,1374830894960144385,"The water crisis in Jackson, Mississippi, is a dire warning sign https://t.co/dG0okUGoYI via @MotherJones",typo_cat,New England now NorCal,0,0,0,0,the water crisis in jackson mississippi is a dire warning sign via motherjones
